spy_oc_ret,spy_pco_ret,spy_volume,spy_volatility_atr,spy_trend_ichimoku_conv,spy_trend_ichimoku_base,spy_trend_ichimoku_a,spy_trend_ichimoku_b,spy_trend_cci,spy_momentum_rsi,spy_trend_macd,spy_trend_macd_signal,spy_momentum_ppo,spy_momentum_ppo_signal,trade_date,vix_oc_ret,vix_pco_ret,jnk_oc_ret,jnk_pco_ret,hyg_oc_ret,hyg_pco_ret,xle_oc_ret,xle_pco_ret,xlf_oc_ret,xlf_pco_ret,xlk_oc_ret,xlk_pco_ret,xlu_oc_ret,xlu_pco_ret,datecol,week,year,month,Real_PCE,Real_PCE_YoY,Initial_Claims,Initial_Claims_YoY,USD_Daily_Return,Inflation Rate,10yr minus 2yr yield,Inversion Signal,US_Personal_Savings_Rate,US_Real_Disposable_Income,M2_and_Components,Job_Openings_Total_Nonfarm,St_Louis_Fed_Fin_Stress_Index,Chicago_Fed_Fin_Conditions_Index,month1,month2,month3,month4,month5,month6,month7,month8,month9,month10,month11,month12
0.9342899912249019,0.2743271221532097,863606,3.32015559439469,189.75,188.28,189.015,194.75,108.83511623923617,57.28410482522121,0.10395685932988386,-1.06657785208209,0.05423901258798854,-0.557105346851644,2016-02-25,-6.962025316455695,-0.8687258687258674,0.5662109773515679,-0.12227430201753062,0.47236052597983474,0.06387327542155999,0.4236540158870291,-0.3342716396903674,1.3860218224712653,0.0,0.9024390243902377,0.3426333822809608,0.6998939554612902,0.31914893617020973,2016-02-25,8,2016,2,12133.3,3.0577663017165913,269000.0,-15.14195583596214,-0.17442865846732936,1.63,0.99,0.0,7.2,13546.1,12545.6,5770.0,0.5662,-0.32836,0,1,0,0,0,0,0,0,0,0,0,0
-0.7529124484916263,0.5267464457400026,940177,3.1661400349552213,192.155,188.885,190.51999999999998,194.75,116.51370030445172,56.31213865959355,0.36123348501141095,-0.7810155846633899,0.18822271297677667,-0.4080397348859599,2016-02-26,4.870301746956051,-1.1512297226582882,0.27286508337543813,0.380420999239158,0.3546548448385068,0.3176620076238882,-0.9861591695501736,1.599578133239579,0.02889338341519217,0.6689936009307645,-0.8173076923077005,0.5559584239787382,-2.368365404948187,-0.4001684919966254,2016-02-26,8,2016,2,12133.3,3.0577663017165913,269000.0,-15.14195583596214,0.883955804562353,1.63,0.96,0.0,7.2,13546.1,12545.6,5770.0,0.5662,-0.32836,0,1,0,0,0,0,0,0,0,0,0,0
-0.7893388006150651,0.0051258393561899145,896863,3.1285260314596983,193.0,188.885,190.9425,194.75,86.59086807435493,53.01827077568031,0.43663558792417234,-0.5374853501458775,0.2273673116998543,-0.2809583255687971,2016-02-29,0.29282576866765386,3.43260979303382,1.119064421816715,-0.030235839548479276,1.0090817356205817,0.06310740880979068,-1.5315001740341152,0.4018871221387454,-0.9829430471234558,-0.08665511265162922,-0.606501698204755,-0.0969461948618496,0.43383947939261547,-0.15161360190600018,2016-02-29,9,2016,2,12133.3,3.0577663017165913,269000.0,-15.14195583596214,0.06112843368415444,1.63,0.96,0.0,7.2,13546.1,12545.6,5770.0,0.5662,-0.32836,0,1,0,0,0,0,0,0,0,0,0,0
1.5948717948718019,0.7439553626782381,1036209,3.2776734283137285,193.75,189.635,191.6925,194.75,130.77051657852243,60.43079503606046,0.8536983684065547,-0.2592486064353911,0.4435041249440102,-0.13606583546623563,2016-03-01,-10.786290322580648,-3.4549878345498826,1.5904771431429463,-0.32901296111664835,1.365401478141054,-0.3121878121878122,1.8596491228070215,0.7423117709437994,2.6384459263554554,0.7007299270073051,2.105517909002898,0.8542836221625615,-1.009883970777823,0.518358531317499,2016-03-01,9,2016,3,12086.4,2.4410089503661414,255000.0,-12.969283276450517,0.1425510548350717,1.64,0.98,0.0,7.6,13547.2,12609.7,6129.0,0.1421,-0.34799,0,0,1,0,0,0,0,0,0,0,0,0
0.6372003641144891,-0.18676492857503635,775035,3.130906085482356,194.19,190.075,192.1325,194.75,140.52768193273832,61.70359011171481,1.2417253517656093,0.04094618520480897,0.643475518828466,0.019842435392704694,2016-03-02,-4.949944382647389,1.5819209039548088,-0.05946481665015091,-0.6498621504529308,-0.161490683229808,-0.5190311418685142,3.084922010398603,-0.6200482259731303,0.9875846501128709,0.11299435028248347,0.6422454804947744,-0.35553448684522065,0.783460282916212,-0.2604731929672182,2016-03-02,9,2016,3,12086.4,2.4410089503661414,255000.0,-12.969283276450517,-0.14234813606558427,1.64,0.99,0.0,7.6,13547.2,12609.7,6129.0,0.1421,-0.34799,0,0,1,0,0,0,0,0,0,0,0,0
0.4954977614568206,-0.10552763819095877,705637,2.9868154769341198,194.56,190.445,192.5025,194.75,137.8785732414905,62.82496024000722,1.5934077421264874,0.35143849658914467,0.8235703604877581,0.18058802041171537,2016-03-03,-3.188405797101453,0.9362200117027509,0.3274459218098812,-0.0595001983339967,0.4609443129438203,-0.12442453651861207,1.924375422012155,-0.4034969737726881,0.782997762863538,-0.08382229673093361,-0.04724781478855663,0.04727014890095963,0.45278137128072626,0.1511552580436197,2016-03-03,9,2016,3,12086.4,2.4410089503661414,255000.0,-12.969283276450517,-0.6516641845174642,1.64,0.98,0.0,7.6,13547.2,12609.7,6129.0,0.1421,-0.34799,0,0,1,0,0,0,0,0,0,0,0,0
0.20998950052498172,0.11763233637841833,932571,2.920133929240707,195.33499999999998,191.22,193.27749999999997,194.405,136.11440226359133,63.78999679457836,1.9030345979120966,0.6617577168537351,0.9809924639632397,0.34066890912202025,2016-03-04,2.3058252427184405,-1.3173652694610711,0.11843663639953075,0.20769459005043392,0.1114137162664068,0.17361111111111183,0.3952569169960507,0.5631003643590532,-0.11043622308116827,0.49944506104328446,0.2362948960302491,0.023635074450479816,1.7494600431965492,-0.6224511697789359,2016-03-04,9,2016,3,12086.4,2.4410089503661414,255000.0,-12.969283276450517,-0.23573163641794626,1.64,1.0,0.0,7.6,13547.2,12609.7,6129.0,0.1421,-0.34799,0,0,1,0,0,0,0,0,0,0,0,0
0.6270693287849904,-0.5438307638577076,732945,2.8101205363166355,195.33499999999998,191.22,193.27749999999997,194.405,122.75991624757825,64.03559689801273,2.136696270132603,0.9567454275095088,1.098673842969888,0.49226989589159376,2016-03-07,-3.5038932146829755,6.642941874258606,0.11833152549058727,-0.029574132492114685,0.3594447198810015,-0.2349449734141186,2.396192351879207,-0.04921259842519871,0.6399554813578296,-0.6633499170812659,-0.04741583688952851,-0.5657708628005704,0.7229428024665029,-0.1698153258331528,2016-03-07,10,2016,3,12086.4,2.4410089503661414,263000.0,-9.310344827586203,-0.27737482353007437,1.64,1.0,0.0,7.6,13547.2,12609.7,6129.0,0.2053,-0.37018,0,0,1,0,0,0,0,0,0,0,0,0
-0.4665629860031138,-0.628146966448971,948587,2.7671084826849714,197.09,191.22,194.155,194.405,91.31573833979954,58.21529027032968,2.120713862098711,1.1895391144273493,1.0888299371294037,0.6115819041391558,2016-03-08,1.5778019586507221,5.93659942363111,-0.444268930792776,-0.23638333497487923,-0.4827330115113263,-0.22230455724341436,-3.409825468648997,-0.8174386920980894,-0.7254464285714428,-0.9123583079900422,-0.02386065378190888,-0.5929791271347249,0.8431703204047338,0.1477728520160445,2016-03-08,10,2016,3,12086.4,2.4410089503661414,263000.0,-9.310344827586203,0.14422518809991125,1.64,0.95,0.0,7.6,13547.2,12609.7,6129.0,0.2053,-0.37018,0,0,1,0,0,0,0,0,0,0,0,0
0.010032102728722818,0.4838709677419395,700547,2.629397634416473,197.39499999999998,191.22,194.3075,194.405,89.38793206366371,59.968728347705785,2.162200991279036,1.3840714897976867,1.1081875702114758,0.7109030373536198,2016-03-09,-1.1853448275862009,-0.589180503481537,-0.11857707509881872,0.35700119000396613,0.0620732464307848,0.18656716417909386,0.26411356883460496,1.3551949138363646,-0.22402688322598233,0.36537380550871995,0.714966634890365,0.14319809069212955,0.6702974444909935,-0.20903010033445113,2016-03-09,10,2016,3,12086.4,2.4410089503661414,263000.0,-9.310344827586203,-0.04114897222926572,1.64,1.0,0.0,7.6,13547.2,12609.7,6129.0,0.2053,-0.37018,0,0,1,0,0,0,0,0,0,0,0,0
-0.2100420084016883,0.29090179556626167,1246636,2.735457870974826,197.39499999999998,191.22,194.3075,194.405,85.46723817561308,60.2619246327682,2.182828217944177,1.5438228354269847,1.1168817855907132,0.7920987870010385,2016-03-10,-0.6604292790313758,-0.9269356597600772,0.1771304861247713,0.5342303126236706,0.12336540833949458,0.5707196029776774,0.5125661375661413,-0.42805400065855304,-0.7250418293363023,0.6455234353073165,-0.5183788878416562,0.42593469001419715,0.12489592006661589,-0.04161464835622789,2016-03-10,10,2016,3,12086.4,2.4410089503661414,263000.0,-9.310344827586203,-1.1320350878350038,1.64,1.0,0.0,7.6,13547.2,12609.7,6129.0,0.2053,-0.37018,0,0,1,0,0,0,0,0,0,0,0,0
0.7453045811388255,0.8619825598877413,913829,2.7889120838773445,198.63,191.95,195.29,194.405,127.00635841330491,65.7057151005138,2.4309797121354677,1.7212542107686815,1.2404111890712821,0.8817612674150873,2016-03-11,-3.4523112931538904,-5.318559556786708,0.350740452065471,0.8251473477406713,0.5139500734214412,0.6899950714637781,1.2502029550251599,1.3160059220266562,1.5572858731924424,1.0112359550561782,0.5393996247654711,0.9947891994315531,-0.3724394785847294,0.47817047817047165,2016-03-11,10,2016,3,12086.4,2.4410089503661414,263000.0,-9.310344827586203,0.10408917918054428,1.64,1.01,0.0,7.6,13547.2,12609.7,6129.0,0.2053,-0.37018,0,0,1,0,0,0,0,0,0,0,0,0
0.16818361693708123,-0.2959163543105121,605475,2.6370208754896085,200.14499999999998,192.065,196.105,194.405,120.14365483482118,64.93222102851755,2.5769561852239633,1.8923946056597378,1.3116644171558764,0.9677418973632452,2016-03-14,-0.5291005291005282,3.0909090909091006,-0.14575842969584246,-0.08737864077670233,0.03663898387884849,-0.3165327489651876,0.6171836933571586,-1.266837716484925,0.0,-0.30120481927712633,0.42115114646700913,-0.3032423606251352,0.14540922309929433,-0.020768431983381123,2016-03-14,11,2016,3,12086.4,2.4410089503661414,264000.0,-7.042253521126762,0.4679261580583294,1.64,1.0,0.0,7.6,13547.2,12609.7,6129.0,0.1507,-0.38537,0,0,1,0,0,0,0,0,0,0,0,0
0.40226460071512404,-0.5629629629629562,632493,2.5183187879406463,200.20999999999998,192.065,196.1375,194.115,99.55160026406622,63.90395181216536,2.6356334084673563,2.041042366221262,1.3386513560458981,1.041923789099776,2016-03-15,-4.318181818181826,4.018912529550826,-0.08807123984734652,-0.55469054106657,-0.3071253071253071,-0.622634598950056,1.194762684124381,-1.372074253430188,0.6082388719933615,-0.6591595715462645,0.7719298245613995,-0.3960857409133311,0.29069767441860583,-0.10371292263016856,2016-03-15,11,2016,3,12086.4,2.4410089503661414,264000.0,-7.042253521126762,0.010344138430795624,1.64,0.99,0.0,7.6,13547.2,12609.7,6129.0,0.1507,-0.38537,0,0,1,0,0,0,0,0,0,0,0,0
